,0,1
573,0.0306933,0.9693067
574,0.82189137,0.17810862
575,0.08211619,0.9178838
576,0.66824704,0.331753
577,0.018545324,0.9814547
578,0.98533195,0.014668045
579,0.23634209,0.7636579
580,0.22031572,0.77968425
581,0.24176331,0.75823665
582,0.2585722,0.74142784
583,0.10389304,0.89610696
584,0.96951777,0.030482264
585,0.99653625,0.0034638005
586,0.25950783,0.74049217
587,0.992722,0.007278024
588,0.035387993,0.96461207
589,0.99022627,0.0097737
590,0.20486492,0.7951351
591,0.41285813,0.58714193
592,0.08059359,0.9194064
593,0.42552,0.57448006
594,0.087108865,0.91289115
595,0.054110833,0.9458892
596,0.8807642,0.11923583
597,0.1552596,0.84474045
598,0.09442719,0.90557283
599,0.020298174,0.9797019
600,0.102765344,0.8972346
601,0.15410963,0.8458904
602,0.14466758,0.85533243
603,0.99439764,0.005602375
604,0.99139154,0.008608406
605,0.27386466,0.7261353
606,0.9920928,0.00790724
607,0.39596167,0.60403836
608,0.20943205,0.79056793
609,0.27842817,0.7215718
610,0.9963426,0.0036573939
611,0.18867491,0.8113251
612,0.88718414,0.1128159
613,0.016276615,0.9837234
614,0.98298484,0.017015135
615,0.9492123,0.050787717
616,0.92775625,0.0722437
617,0.12997684,0.87002313
618,0.01736309,0.98263687
619,0.28396943,0.71603054
620,0.017238203,0.9827618
621,0.9799241,0.020075873
622,0.3668161,0.6331839
623,0.47154304,0.5284569
624,0.72251344,0.27748656
625,0.5516565,0.44834346
626,0.996851,0.0031489865
627,0.1605513,0.83944875
628,0.4200817,0.57991827
629,0.7418746,0.25812542
630,0.116018884,0.88398117
631,0.10620029,0.8937997
632,0.11238291,0.88761705
633,0.1789178,0.82108223
634,0.7296954,0.27030465
635,0.5608879,0.4391121
636,0.36139494,0.6386051
637,0.41455352,0.5854465
638,0.12942064,0.8705794
639,0.1433472,0.8566528
640,0.0315537,0.96844625
641,0.6426481,0.35735187
642,0.24669753,0.7533025
643,0.20491949,0.7950805
644,0.3592669,0.64073306
645,0.42847407,0.571526
646,0.99762505,0.0023749357
647,0.76997936,0.23002058
648,0.18962798,0.810372
649,0.28074923,0.7192508
650,0.5089593,0.49104074
651,0.035158068,0.96484196
