,0,1
237,0.9693832,0.030616803
238,0.8933139,0.106686115
239,0.21465418,0.7853458
240,0.8648301,0.13516991
241,0.9672313,0.03276876
242,0.5379954,0.46200457
243,0.8449805,0.1550195
244,0.47949034,0.52050966
245,0.3663049,0.63369507
246,0.036081966,0.963918
247,0.43165013,0.5683499
248,0.056397777,0.94360226
249,0.0025313597,0.9974687
250,0.89386076,0.10613927
251,0.066253215,0.93374676
252,0.22635214,0.77364784
253,0.94052035,0.059479654
254,0.9481215,0.05187855
255,0.46062535,0.53937465
256,0.8816866,0.11831335
257,0.9071811,0.09281893
258,0.9615769,0.038423177
259,0.75510544,0.24489458
260,0.064767726,0.9352323
261,0.8576657,0.14233424
262,0.73897856,0.2610214
263,0.07333753,0.92666245
264,0.75164676,0.24835327
265,0.045542628,0.9544574
266,0.08130554,0.91869444
267,0.33745682,0.66254324
268,0.6730494,0.32695064
269,0.95143056,0.048569493
270,0.42024258,0.5797574
271,0.8900837,0.10991632
272,0.47107336,0.5289267
273,0.8958563,0.10414363
274,0.004447949,0.995552
275,0.5697089,0.43029112
276,0.030363698,0.9696363
277,0.15652883,0.8434711
278,0.38449442,0.61550564
279,0.7245734,0.27542663
280,0.977803,0.022196984
281,0.9750162,0.024983818
282,0.77430004,0.22569995
283,0.9741115,0.025888545
284,0.094660416,0.9053396
285,0.9963727,0.003627344
286,0.40734625,0.5926537
287,0.9555331,0.044466887
288,0.924099,0.07590094
289,0.0038136262,0.99618644
290,0.43207273,0.56792724
291,0.204947,0.795053
292,0.90255266,0.09744727
293,0.5902931,0.40970686
294,0.032617196,0.96738285
295,0.806286,0.19371401
296,0.8289891,0.1710109
297,0.9796682,0.020331817
298,0.9587926,0.041207433
299,0.31367388,0.6863261
300,0.268098,0.731902
301,0.982645,0.017355014
302,0.9934296,0.006570378
303,0.080532,0.919468
304,0.96133167,0.038668342
305,0.9924131,0.0075868424
306,0.8702469,0.12975317
307,0.9624908,0.037509162
308,0.7647659,0.23523408
309,0.833077,0.16692303
310,0.9058693,0.094130665
311,0.96045005,0.039549973
312,0.0132372575,0.9867627
313,0.69929725,0.30070278
314,0.01173894,0.98826104
315,0.96359944,0.036400627
316,0.97170705,0.028292954
317,0.07371168,0.92628837
318,0.81136745,0.1886325
319,0.9588577,0.04114226
320,0.92892665,0.07107339
321,0.9920473,0.007952663
322,0.74026203,0.25973797
323,0.010178003,0.98982203
324,0.98357946,0.01642052
325,0.98009044,0.019909533
326,0.72357863,0.2764213
327,0.008265502,0.9917345
328,0.101499245,0.89850074
329,0.9574973,0.042502727
330,0.9038263,0.09617375
331,0.0037684024,0.9962316
332,0.99489945,0.0051006074
333,0.4176128,0.58238715
334,0.5899785,0.41002154
335,0.29628998,0.70370996
336,0.9617455,0.038254444
337,0.1139589,0.88604105
338,0.21649869,0.7835013
339,0.25689515,0.7431048
340,0.95128465,0.048715305
341,0.8850006,0.114999406
342,0.972839,0.027161004
343,0.9114037,0.08859628
344,0.92343485,0.076565176
345,0.010860623,0.9891394
346,0.14134248,0.8586575
347,0.00739686,0.9926031
348,0.9841291,0.015870864
349,0.9600077,0.039992232
350,0.4078766,0.5921234
351,0.9390645,0.060935523
352,0.53759706,0.46240294
353,0.2812256,0.71877444
354,0.45402083,0.54597914
355,0.7404356,0.2595644
356,0.5403973,0.4596027
357,0.16627625,0.8337237
358,0.97650504,0.02349492
359,0.70841235,0.29158762
360,0.29448062,0.7055193
361,0.8586856,0.14131436
362,0.9512522,0.048747838
363,0.99239963,0.007600368
364,0.2005799,0.7994201
365,0.95011,0.049890008
366,0.054228365,0.9457717
367,0.6827376,0.3172624
368,0.57898647,0.42101353
369,0.89016825,0.1098318
370,0.5031576,0.49684238
371,0.355849,0.644151
372,0.9243911,0.07560892
373,0.97051424,0.029485717
374,0.14778037,0.8522197
375,0.111859575,0.88814044
376,0.98582953,0.014170401
377,0.04441008,0.95558995
378,0.7236181,0.27638194
379,0.5246291,0.47537085
380,0.0071888585,0.99281114
381,0.042456362,0.9575437
382,0.9737335,0.026266456
383,0.011463782,0.98853624
384,0.95019484,0.04980511
385,0.3013709,0.6986291
386,0.18912567,0.81087434
387,0.25894004,0.74106
388,0.0062005664,0.9937994
389,0.9724636,0.027536372
390,0.87498903,0.125011
391,0.03360207,0.9663979
392,0.9613115,0.03868848
393,0.93418443,0.06581558
394,0.6116854,0.38831457
395,0.70317316,0.2968268
396,0.110286295,0.8897137
397,0.6050158,0.39498416
398,0.42286405,0.5771359
399,0.55288535,0.44711462
400,0.9957557,0.0042444
401,0.019087937,0.9809121
402,0.2431439,0.756856
403,0.8719201,0.12807992
404,0.53538764,0.46461233
405,0.9693066,0.03069338
406,0.9728141,0.027185965
407,0.014756277,0.9852437
408,0.9604614,0.039538633
409,0.96325564,0.03674431
410,0.9953242,0.0046757828
411,0.9519342,0.048065837
412,0.9714925,0.028507497
413,0.35081065,0.64918935
414,0.9435456,0.056454454
415,0.75410634,0.24589369
416,0.81422204,0.18577795
417,0.9889775,0.011022446
418,0.99094415,0.009055855
419,0.9429319,0.057068117
420,0.9836907,0.016309362
421,0.88487405,0.11512589
422,0.9330317,0.066968285
423,0.56533176,0.43466824
424,0.9683169,0.031683028
425,0.9563892,0.043610863
426,0.23615426,0.76384574
427,0.61387753,0.38612252
428,0.9738408,0.02615927
429,0.8005504,0.19944961
430,0.99632263,0.0036773696
431,0.17766447,0.82233554
432,0.35260743,0.6473926
433,0.9844491,0.015550918
434,0.6259102,0.37408975
435,0.12736821,0.87263185
436,0.709455,0.29054502
437,0.9541194,0.0458806
438,0.058926784,0.9410732
439,0.3329216,0.6670784
440,0.0769824,0.92301756
441,0.072105184,0.92789483
442,0.854536,0.145464
443,0.9854718,0.014528225
444,0.55698025,0.4430198
445,0.56311804,0.43688196
446,0.97264683,0.027353242
447,0.9116314,0.08836858
448,0.48063934,0.5193606
449,0.26123905,0.7387609
450,0.7099752,0.2900248
451,0.88237125,0.1176288
452,0.9906504,0.009349541
453,0.2994139,0.70058614
454,0.9894191,0.010580846
455,0.00068899203,0.999311
456,0.985227,0.014772937
457,0.9939697,0.0060303407
458,0.99144465,0.008555373
459,0.98187137,0.018128641
460,0.29340437,0.7065956
461,0.11409144,0.88590854
462,0.49663118,0.5033688
463,0.7221008,0.2778992
464,0.07571452,0.9242855
465,0.19801214,0.8019878
466,0.92987305,0.070126906
467,0.9417642,0.058235787
468,0.6447386,0.35526133
469,0.9344947,0.06550539
470,0.62556994,0.37443
471,0.06300779,0.93699217
472,0.9644327,0.035567213
473,0.8184147,0.18158537
474,0.08499013,0.91500986
475,0.86557186,0.13442813
476,0.35677835,0.6432217
477,0.9409873,0.059012756
478,0.93594974,0.064050205
479,0.88613915,0.11386084
480,0.030289955,0.9697101
481,0.98382044,0.016179562
482,0.20853448,0.79146546
483,0.99768984,0.0023101664
484,0.9018735,0.098126516
485,0.5045849,0.4954151
486,0.96050876,0.0394912
487,0.11534192,0.88465804
488,0.0021974256,0.99780256
489,0.98141336,0.018586628
490,0.34271398,0.65728605
491,0.48462987,0.51537013
492,0.034421742,0.96557826
493,0.95648044,0.04351961
494,0.89510673,0.10489327
495,0.9030006,0.096999414
496,0.06322764,0.93677235
497,0.045911755,0.9540882
498,0.9539931,0.04600698
499,0.34654415,0.6534559
500,0.58939606,0.4106039
501,0.052214358,0.9477856
502,0.20996667,0.79003334
503,0.75641406,0.2435859
504,0.99700147,0.0029984612
505,0.9941645,0.0058354666
506,0.61763465,0.3823653
507,0.59811777,0.40188217
508,0.015150339,0.9848497
509,0.9305756,0.06942441
510,0.98654383,0.013456161
511,0.9684104,0.031589568
512,0.83216745,0.16783255
513,0.82789785,0.17210218
514,0.17290431,0.8270957
515,0.9894455,0.010554502
516,0.61567366,0.38432628
517,0.03360474,0.9663953
518,0.012013977,0.987986
519,0.9659258,0.034074143
520,0.8401899,0.1598101
521,0.9529384,0.047061622
522,0.13693583,0.8630642
523,0.14748088,0.8525191
524,0.82970107,0.1702989
525,0.049110208,0.95088977
526,0.53360814,0.46639186
527,0.19870198,0.801298
528,0.9839692,0.016030848
529,0.5395441,0.46045592
530,0.969824,0.030175999
531,0.7342238,0.26577622
532,0.9788821,0.021117928
533,0.055065475,0.94493455
534,0.97761744,0.022382544
535,0.7714457,0.22855432
536,0.69857794,0.30142206
537,0.31412932,0.6858707
538,0.97456497,0.02543499
539,0.87152195,0.12847802
540,0.62388664,0.37611336
541,0.481741,0.518259
542,0.9015584,0.09844158
543,0.5667114,0.43328857
544,0.55172557,0.44827443
545,0.03360474,0.9663953
546,0.8848756,0.11512449
547,0.011817274,0.9881827
548,0.5564952,0.4435048
549,0.89120215,0.108797796
550,0.94411796,0.05588207
551,0.604573,0.39542693
552,0.92166454,0.07833544
553,0.86811584,0.13188411
554,0.008065844,0.9919342
555,0.6356564,0.36434355
556,0.9022716,0.09772833
557,0.9535983,0.04640171
558,0.68024904,0.319751
559,0.9029066,0.09709345
560,0.7701439,0.22985604
561,0.0069276397,0.99307233
562,0.96651334,0.03348661
563,0.003791551,0.9962084
564,0.74044997,0.25955003
565,0.85754913,0.14245093
566,0.7909947,0.20900534
567,0.007899724,0.9921003
568,0.9702158,0.029784234
569,0.95164865,0.048351333
570,0.98809206,0.011908002
571,0.5026167,0.49738336
572,0.009131503,0.99086845
573,0.019047882,0.9809521
574,0.8845154,0.11548461
575,0.018302688,0.98169726
576,0.8821976,0.11780242
577,0.015832234,0.98416775
578,0.9953803,0.004619788
579,0.67081773,0.3291823
580,0.9203112,0.0796888
581,0.39554277,0.60445726
582,0.9470536,0.05294635
583,0.21439694,0.78560305
584,0.89195657,0.10804342
585,0.9221935,0.07780649
586,0.7432276,0.25677234
587,0.9894589,0.010541095
588,0.072105184,0.92789483
589,0.9693105,0.030689528
590,0.5124359,0.48756403
591,0.87318325,0.12681675
592,0.34435675,0.6556433
593,0.9100201,0.089979894
594,0.85863394,0.14136602
595,0.000704506,0.9992955
596,0.9439651,0.056034897
597,0.74719226,0.25280774
598,0.54326606,0.4567339
599,0.013934526,0.9860655
600,0.112556756,0.88744324
601,0.26906526,0.7309347
602,0.5989325,0.40106753
603,0.9625859,0.03741414
604,0.96026194,0.039738085
605,0.49871165,0.5012884
606,0.9627189,0.03728108
607,0.9636382,0.036361784
608,0.9415701,0.058429886
609,0.8513456,0.14865434
610,0.97545695,0.024542987
611,0.48939848,0.5106015
612,0.9762992,0.02370078
613,0.0018529658,0.998147
614,0.96724945,0.032750595
615,0.95498115,0.04501884
616,0.97398096,0.026018992
617,0.8320546,0.1679454
618,0.0072085215,0.9927914
619,0.70169663,0.29830337
620,0.051123165,0.9488768
621,0.9744509,0.02554919
622,0.92203695,0.07796312
623,0.8977096,0.10229044
624,0.9994381,0.00056190253
625,0.9189906,0.08100936
626,0.8386292,0.16137078
627,0.087839976,0.91216
628,0.5908124,0.40918767
629,0.73471475,0.26528522
630,0.011877345,0.98812264
631,0.19686487,0.8031351
632,0.47137374,0.5286263
633,0.15205942,0.84794056
634,0.9642459,0.035754096
635,0.8652048,0.1347952
636,0.3387021,0.6612979
637,0.9341447,0.06585538
638,0.11925222,0.88074774
639,0.65406466,0.3459353
640,0.20964968,0.7903504
641,0.96952194,0.03047806
642,0.9238389,0.07616106
643,0.8541345,0.1458655
644,0.7462885,0.25371155
645,0.8712856,0.12871443
646,0.84395915,0.15604079
647,0.93818295,0.061817054
648,0.87731975,0.12268023
649,0.5460581,0.45394185
650,0.9585801,0.04141994
651,0.0072678407,0.9927322
652,0.6694959,0.3305041
653,0.8453158,0.15468416
654,0.9867628,0.013237216
655,0.9710698,0.028930213
656,0.1854359,0.81456405
657,0.7034206,0.2965794
658,0.9042974,0.09570267
659,0.96099454,0.03900545
660,0.8017843,0.19821575
661,0.17373848,0.8262616
662,0.15607764,0.8439223
663,0.117348686,0.8826513
664,0.9789514,0.021048602
665,0.82241845,0.17758155
666,0.4058764,0.5941236
667,0.17760682,0.8223932
668,0.97276074,0.02723923
669,0.9310438,0.068956204
670,0.95813805,0.041861963
671,0.7187854,0.2812146
672,0.9672724,0.032727607
673,0.8172365,0.18276349
674,0.8461229,0.15387714
675,0.42286462,0.5771353
676,0.6090256,0.39097443
677,0.44048542,0.5595145
678,0.18987054,0.81012946
679,0.9434576,0.0565424
680,0.99315345,0.00684651
681,0.9726166,0.027383428
682,0.53062105,0.469379
683,0.02623161,0.9737684
684,0.85769254,0.14230742
685,0.31667554,0.68332446
686,0.910711,0.08928905
687,0.11692704,0.883073
688,0.9811389,0.018861143
689,0.19356698,0.806433
690,0.9312423,0.06875778
691,0.7173357,0.28266436
692,0.9751865,0.024813501
693,0.9098734,0.09012654
694,0.87281144,0.12718858
695,0.8461171,0.15388289
696,0.15472576,0.8452742
697,0.567459,0.43254095
698,0.76838565,0.2316144
699,0.10615334,0.8938467
700,0.6966158,0.30338418
701,0.9962579,0.003742161
702,0.8148462,0.1851538
703,0.9753632,0.024636865
704,0.21985632,0.7801437
705,0.38050303,0.61949694
706,0.05690972,0.9430903
707,0.9755756,0.024424374
708,0.5200543,0.4799457
709,0.12323268,0.87676734
710,0.9362828,0.06371716
711,0.40317667,0.5968233
712,0.9899322,0.010067859
713,0.9809579,0.019041998
714,0.7626602,0.23733976
715,0.03664536,0.96335465
716,0.22258633,0.77741367
717,0.9681198,0.031880196
718,0.7956508,0.20434926
719,0.9091637,0.090836264
720,0.9089771,0.09102291
721,0.9721272,0.027872754
722,0.96616983,0.03383024
723,0.96702343,0.032976598
724,0.798512,0.20148806
725,0.7630641,0.23693587
726,0.077583656,0.9224163
727,0.9796997,0.020300284
728,0.9690008,0.03099915
729,0.27674514,0.72325486
730,0.38114086,0.6188592
731,0.0012993446,0.9987006
732,0.9035384,0.09646161
733,0.96614367,0.033856373
734,0.8821159,0.11788416
735,0.9078623,0.09213767
736,0.2752363,0.7247637
737,0.9131707,0.08682926
738,0.9366945,0.06330547
739,0.5190966,0.4809034
740,0.12001725,0.87998277
741,0.9521422,0.047857843
742,0.13517809,0.8648219
743,0.98033065,0.019669361
744,0.97159594,0.02840401
745,0.96419084,0.035809133
746,0.00020810739,0.9997919
747,0.9944646,0.0055354536
748,0.060465377,0.93953466
749,0.06274035,0.9372597
750,0.76294875,0.23705119
751,0.9548207,0.045179304
752,0.21253948,0.7874605
753,0.8212015,0.17879844
754,0.25849864,0.7415014
755,0.001011155,0.9989888
756,0.4772631,0.5227369
757,0.014880772,0.98511916
758,0.56512725,0.43487275
759,0.0982601,0.90173995
760,0.07826997,0.92173004
761,0.038359474,0.9616406
762,0.20345262,0.7965474
763,0.69335306,0.30664697
764,0.8398579,0.16014212
765,0.9915768,0.008423204
766,0.55884486,0.44115514
767,0.9788067,0.021193326
768,0.0109683005,0.98903173
769,0.29088488,0.70911515
770,0.98928994,0.010710023
771,0.99616915,0.0038308399
772,0.21593475,0.7840653
773,0.026463171,0.97353685
774,0.94470286,0.055297177
775,0.970525,0.029474976
776,0.8976052,0.10239475
777,0.66379434,0.33620563
778,0.8169133,0.18308666
779,0.0045259586,0.99547404
780,0.5882355,0.4117645
781,0.9021815,0.09781855
782,0.6890575,0.31094247
783,0.9832825,0.01671749
784,0.39839762,0.60160244
785,0.5715108,0.4284892
786,0.95204073,0.047959212
787,0.06398042,0.93601954
788,0.6933524,0.3066476
789,0.9047754,0.09522458
790,0.9318763,0.068123676
791,0.9942602,0.00573985
792,0.030712474,0.9692876
793,0.9904358,0.009564218
794,0.9469008,0.053099222
795,0.44395566,0.55604434
796,0.9796117,0.020388285
797,0.98067427,0.019325754
798,0.00275985,0.9972402
799,0.9889098,0.011090256
800,0.8896676,0.11033238
801,0.50793415,0.4920658
802,0.9315984,0.06840151
803,0.38671547,0.6132845
804,0.2004846,0.79951537
805,0.9649676,0.0350324
806,0.98367995,0.016320083
807,0.9593008,0.04069918
808,0.6740392,0.3259608
809,0.84810066,0.15189931
810,0.91235757,0.08764237
811,0.56558776,0.43441224
812,0.7157618,0.28423822
813,0.03801275,0.96198726
814,0.99015266,0.009847308
815,0.5921557,0.40784433
816,0.0073056687,0.9926944
817,0.9277577,0.072242334
818,0.04752105,0.95247895
819,0.5865996,0.41340038
820,0.97614425,0.023855751
821,0.2730752,0.72692484
822,0.3530009,0.64699906
823,0.92759645,0.07240356
824,0.12407593,0.8759241
825,0.8107799,0.18922013
826,0.36147848,0.6385215
827,0.867548,0.13245194
828,0.06922087,0.93077916
829,0.9049264,0.09507361
830,0.68302023,0.31697974
831,0.408015,0.591985
832,0.7788623,0.22113769
833,0.9152816,0.08471839
834,0.97006285,0.02993711
835,0.08054369,0.9194563
836,0.06612337,0.9338767
837,0.7313643,0.26863572
838,0.058148514,0.9418515
839,0.83092445,0.16907555
840,0.26538253,0.7346174
841,0.109676786,0.8903233
842,0.92166454,0.07833544
843,0.12124103,0.878759
844,0.9825591,0.017440882
845,0.05383036,0.9461697
846,0.95908725,0.040912684
847,0.3961076,0.60389245
848,0.90990025,0.09009974
849,0.94147944,0.058520574
850,0.035023473,0.9649766
851,0.47137374,0.5286263
852,0.99594253,0.0040574814
853,0.06518059,0.93481946
854,0.9602035,0.039796453
855,0.15000021,0.8499998
856,0.13541919,0.8645808
857,0.06694033,0.9330597
858,0.9610581,0.0389419
859,0.9604553,0.039544664
860,0.87802374,0.12197626
861,0.09755865,0.9024413
862,0.93479896,0.06520107
863,0.95161283,0.048387203
864,0.28272083,0.71727914
865,0.72969925,0.2703008
866,0.32105115,0.6789489
867,0.7295002,0.27049983
868,0.95968497,0.040315006
869,0.012547355,0.9874527
870,0.9692621,0.030737901
871,0.75006723,0.24993272
872,0.77342916,0.22657089
873,0.10794099,0.892059
874,0.7805851,0.21941483
875,0.95409787,0.045902096
876,0.9863594,0.0136406
877,0.61160475,0.38839522
878,0.008130578,0.99186945
879,0.16349839,0.8365016
880,0.9942351,0.005764951
881,0.0032691828,0.9967308
882,0.2744936,0.72550637
883,0.047599427,0.95240057
884,0.9879049,0.01209511
885,0.22684595,0.7731541
886,0.9655945,0.03440547
887,0.8419304,0.15806963
888,0.57898647,0.42101353
889,4.1297102e-05,0.99995875
890,0.1323872,0.8676128
891,0.88142055,0.118579455
892,0.954492,0.045508087
893,0.056266975,0.94373304
894,0.35994917,0.6400508
895,0.9763115,0.023688484
896,0.9766569,0.02334305
897,0.98486406,0.015135959
898,0.3875423,0.6124577
899,0.89274263,0.10725741
900,0.9215315,0.07846856
901,0.90006727,0.09993277
902,0.70656496,0.29343498
903,0.0032691828,0.9967308
904,0.8934571,0.106542915
905,0.9059366,0.094063394
906,0.0108310245,0.989169
907,0.68910325,0.31089675
908,0.97935665,0.020643359
909,0.04312483,0.9568752
910,0.9777996,0.022200411
911,0.15860581,0.84139425
912,0.14304592,0.8569541
913,0.9848897,0.015110298
914,0.867366,0.13263398
915,0.8440651,0.15593483
916,0.752924,0.24707599
917,0.61188203,0.388118
918,0.11630843,0.88369155
919,0.47137374,0.5286263
920,0.960792,0.03920791
921,0.9270238,0.07297619
922,0.972758,0.027241938
923,0.6718482,0.32815176
924,0.95388156,0.04611845
925,0.9016321,0.09836795
926,0.986987,0.013012967
927,0.77955085,0.2204492
928,0.9607565,0.03924356
929,0.68158984,0.31841022
930,0.98818654,0.011813461
931,0.4305278,0.5694722
932,0.99086297,0.009137115
933,0.011050946,0.98894906
934,0.3442997,0.65570027
935,0.009818835,0.9901812
936,0.9514499,0.048550192
937,0.801745,0.19825499
938,0.97186637,0.028133597
939,0.8900575,0.1099425
940,0.7530182,0.24698173
941,0.68615246,0.31384754
942,0.93492925,0.06507074
943,0.87622845,0.12377155
944,0.1262474,0.87375265
945,0.9640555,0.035944533
946,0.9667009,0.033299066
947,0.8668032,0.13319676
948,0.9781847,0.021815276
949,0.59344095,0.4065591
950,0.99491006,0.00508994
951,0.0134849865,0.986515
952,0.9894888,0.010511158
953,0.9680453,0.0319547
954,0.6192691,0.38073096
955,0.43026662,0.56973344
956,0.83017987,0.16982016
957,0.99367476,0.0063253124
958,0.27122203,0.728778
959,0.061756633,0.9382434
960,0.12389494,0.87610507
961,0.96199244,0.038007554
962,0.001304452,0.99869555
963,0.9371126,0.06288734
964,0.8041865,0.19581348
965,0.74618906,0.25381097
966,0.0072305314,0.9927695
967,0.21176031,0.7882397
968,0.96202767,0.03797237
969,0.896525,0.10347493
970,0.02364634,0.97635365
971,0.94695026,0.05304976
972,0.15500331,0.84499663
973,0.12444444,0.8755556
974,0.16556767,0.8344323
975,0.7491545,0.25084546
976,0.15466373,0.84533626
977,0.69692117,0.30307886
978,0.1480011,0.85199887
979,0.31855956,0.6814404
980,0.13256423,0.86743575
981,0.9821212,0.017878704
982,0.0031436593,0.99685633
983,0.98254675,0.017453209
984,0.76210326,0.23789673
985,0.31589943,0.68410057
986,0.94364846,0.05635161
987,0.22906505,0.77093494
988,0.92712057,0.07287943
989,0.16835691,0.83164316
990,0.079307444,0.9206925
991,0.9796839,0.020316107
992,0.93311864,0.06688133
993,0.33860758,0.6613924
994,0.11907391,0.8809261
995,0.7067221,0.2932779
996,0.9594848,0.040515207
997,0.80087584,0.1991242
998,0.9662519,0.033748057
999,0.8190881,0.18091191
